GEOID10,county_name,state_id,wh_office_name,region_name
40069,Johnston,OK,Oklahoma City District Office,Southwest Region
40071,Kay,OK,Oklahoma City District Office,Southwest Region
40073,Kingfisher,OK,Oklahoma City District Office,Southwest Region
40075,Kiowa,OK,Oklahoma City District Office,Southwest Region
40153,Woodward,OK,Oklahoma City District Office,Southwest Region
40079,Le Flore,OK,Oklahoma City District Office,Southwest Region
40081,Lincoln,OK,Oklahoma City District Office,Southwest Region
40083,Logan,OK,Oklahoma City District Office,Southwest Region
40085,Love,OK,Oklahoma City District Office,Southwest Region
40087,McClain,OK,Oklahoma City District Office,Southwest Region
40089,McCurtain,OK,Oklahoma City District Office,Southwest Region
40091,McIntosh,OK,Oklahoma City District Office,Southwest Region
40093,Major,OK,Oklahoma City District Office,Southwest Region
40095,Marshall,OK,Oklahoma City District Office,Southwest Region
40097,Mayes,OK,Oklahoma City District Office,Southwest Region
40099,Murray,OK,Oklahoma City District Office,Southwest Region
40101,Muskogee,OK,Oklahoma City District Office,Southwest Region
40103,Noble,OK,Oklahoma City District Office,Southwest Region
40105,Nowata,OK,Oklahoma City District Office,Southwest Region
40107,Okfuskee,OK,Oklahoma City District Office,Southwest Region
40109,Oklahoma,OK,Oklahoma City District Office,Southwest Region
40111,Okmulgee,OK,Oklahoma City District Office,Southwest Region
40113,Osage,OK,Oklahoma City District Office,Southwest Region
40115,Ottawa,OK,Oklahoma City District Office,Southwest Region
40117,Pawnee,OK,Oklahoma City District Office,Southwest Region
40119,Payne,OK,Oklahoma City District Office,Southwest Region
40121,Pittsburg,OK,Oklahoma City District Office,Southwest Region
40123,Pontotoc,OK,Oklahoma City District Office,Southwest Region
40125,Pottawatomie,OK,Oklahoma City District Office,Southwest Region
40127,Pushmataha,OK,Oklahoma City District Office,Southwest Region
40129,Roger Mills,OK,Oklahoma City District Office,Southwest Region
40131,Rogers,OK,Oklahoma City District Office,Southwest Region
40133,Seminole,OK,Oklahoma City District Office,Southwest Region
40135,Sequoyah,OK,Oklahoma City District Office,Southwest Region
40137,Stephens,OK,Oklahoma City District Office,Southwest Region
40139,Texas,OK,Oklahoma City District Office,Southwest Region
40141,Tillman,OK,Oklahoma City District Office,Southwest Region
40143,Tulsa,OK,Oklahoma City District Office,Southwest Region
40145,Wagoner,OK,Oklahoma City District Office,Southwest Region
40147,Washington,OK,Oklahoma City District Office,Southwest Region
40149,Washita,OK,Oklahoma City District Office,Southwest Region
40151,Woods,OK,Oklahoma City District Office,Southwest Region
40077,Latimer,OK,Oklahoma City District Office,Southwest Region
40001,Adair,OK,Oklahoma City District Office,Southwest Region
40003,Alfalfa,OK,Oklahoma City District Office,Southwest Region
40005,Atoka,OK,Oklahoma City District Office,Southwest Region
40007,Beaver,OK,Oklahoma City District Office,Southwest Region
40009,Beckham,OK,Oklahoma City District Office,Southwest Region
48105,Crockett,TX,Austin TX District Office,Southwest Region
48107,Crosby,TX,Albuquerque NM District Office,Southwest Region
48111,Dallam,TX,Albuquerque NM District Office,Southwest Region
48113,Dallas,TX,Dallas TX District Office,Southwest Region
48115,Dawson,TX,Albuquerque NM District Office,Southwest Region
48117,Deaf Smith,TX,Albuquerque NM District Office,Southwest Region
48119,Delta,TX,Dallas TX District Office,Southwest Region
48121,Denton,TX,Dallas TX District Office,Southwest Region
48123,DeWitt,TX,McAllen District Office,Southwest Region
48125,Dickens,TX,Albuquerque NM District Office,Southwest Region
48129,Donley,TX,Albuquerque NM District Office,Southwest Region
48133,Eastland,TX,Dallas TX District Office,Southwest Region
48135,Ector,TX,Albuquerque NM District Office,Southwest Region
48137,Edwards,TX,San Antonio TX District Office,Southwest Region
48139,Ellis,TX,Dallas TX District Office,Southwest Region
48143,Erath,TX,Dallas TX District Office,Southwest Region
48145,Falls,TX,Austin TX District Office,Southwest Region
48147,Fannin,TX,Dallas TX District Office,Southwest Region
48149,Fayette,TX,Houston TX District Office,Southwest Region
48151,Fisher,TX,Albuquerque NM District Office,Southwest Region
48153,Floyd,TX,Albuquerque NM District Office,Southwest Region
48155,Foard,TX,Dallas TX District Office,Southwest Region
48157,Fort Bend,TX,Houston TX District Office,Southwest Region
48159,Franklin,TX,Dallas TX District Office,Southwest Region
48161,Freestone,TX,Austin TX District Office,Southwest Region
48165,Gaines,TX,Albuquerque NM District Office,Southwest Region
48169,Garza,TX,Albuquerque NM District Office,Southwest Region
48171,Gillespie,TX,San Antonio TX District Office,Southwest Region
48173,Glasscock,TX,Albuquerque NM District Office,Southwest Region
48177,Gonzales,TX,San Antonio TX District Office,Southwest Region
48179,Gray,TX,Albuquerque NM District Office,Southwest Region
48181,Grayson,TX,Dallas TX District Office,Southwest Region
48183,Gregg,TX,Dallas TX District Office,Southwest Region
48185,Grimes,TX,Houston TX District Office,Southwest Region
48187,Guadalupe,TX,San Antonio TX District Office,Southwest Region
48189,Hale,TX,Albuquerque NM District Office,Southwest Region
48191,Hall,TX,Albuquerque NM District Office,Southwest Region
48193,Hamilton,TX,Austin TX District Office,Southwest Region
48195,Hansford,TX,Albuquerque NM District Office,Southwest Region
48197,Hardeman,TX,Dallas TX District Office,Southwest Region
48199,Hardin,TX,Houston TX District Office,Southwest Region
48203,Harrison,TX,Dallas TX District Office,Southwest Region
48205,Hartley,TX,Albuquerque NM District Office,Southwest Region
48207,Haskell,TX,Dallas TX District Office,Southwest Region
48209,Hays,TX,Austin TX District Office,Southwest Region
48211,Hemphill,TX,Albuquerque NM District Office,Southwest Region
48213,Henderson,TX,Dallas TX District Office,Southwest Region
48217,Hill,TX,Austin TX District Office,Southwest Region
48219,Hockley,TX,Albuquerque NM District Office,Southwest Region
48221,Hood,TX,Dallas TX District Office,Southwest Region
48223,Hopkins,TX,Dallas TX District Office,Southwest Region
48225,Houston,TX,Houston TX District Office,Southwest Region
48227,Howard,TX,Albuquerque NM District Office,Southwest Region
48231,Hunt,TX,Dallas TX District Office,Southwest Region
48233,Hutchinson,TX,Albuquerque NM District Office,Southwest Region
48235,Irion,TX,Austin TX District Office,Southwest Region
48237,Jack,TX,Dallas TX District Office,Southwest Region
48251,Johnson,TX,Dallas TX District Office,Southwest Region
48253,Jones,TX,Dallas TX District Office,Southwest Region
48257,Kaufman,TX,Dallas TX District Office,Southwest Region
48259,Kendall,TX,San Antonio TX District Office,Southwest Region
48263,Kent,TX,Albuquerque NM District Office,Southwest Region
48265,Kerr,TX,San Antonio TX District Office,Southwest Region
48267,Kimble,TX,Austin TX District Office,Southwest Region
48269,King,TX,Albuquerque NM District Office,Southwest Region
48271,Kinney,TX,San Antonio TX District Office,Southwest Region
48275,Knox,TX,Dallas TX District Office,Southwest Region
48277,Lamar,TX,Dallas TX District Office,Southwest Region
48279,Lamb,TX,Albuquerque NM District Office,Southwest Region
48281,Lampasas,TX,Austin TX District Office,Southwest Region
48285,Lavaca,TX,Houston TX District Office,Southwest Region
48287,Lee,TX,Houston TX District Office,Southwest Region
48289,Leon,TX,Houston TX District Office,Southwest Region
48291,Liberty,TX,Houston TX District Office,Southwest Region
48293,Limestone,TX,Austin TX District Office,Southwest Region
48295,Lipscomb,TX,Albuquerque NM District Office,Southwest Region
48299,Llano,TX,Austin TX District Office,Southwest Region
48301,Loving,TX,Albuquerque NM District Office,Southwest Region
48303,Lubbock,TX,Albuquerque NM District Office,Southwest Region
48305,Lynn,TX,Albuquerque NM District Office,Southwest Region
48307,McCulloch,TX,Austin TX District Office,Southwest Region
48309,McLennan,TX,Austin TX District Office,Southwest Region
48313,Madison,TX,Houston TX District Office,Southwest Region
48315,Marion,TX,Dallas TX District Office,Southwest Region
48317,Martin,TX,Albuquerque NM District Office,Southwest Region
48319,Mason,TX,Austin TX District Office,Southwest Region
48325,Medina,TX,San Antonio TX District Office,Southwest Region
48327,Menard,TX,Austin TX District Office,Southwest Region
48329,Midland,TX,Albuquerque NM District Office,Southwest Region
48331,Milam,TX,Houston TX District Office,Southwest Region
48333,Mills,TX,Austin TX District Office,Southwest Region
48335,Mitchell,TX,Austin TX District Office,Southwest Region
48337,Montague,TX,Dallas TX District Office,Southwest Region
48339,Montgomery,TX,Houston TX District Office,Southwest Region
48341,Moore,TX,Albuquerque NM District Office,Southwest Region
48343,Morris,TX,Dallas TX District Office,Southwest Region
48345,Motley,TX,Albuquerque NM District Office,Southwest Region
48347,Nacogdoches,TX,Houston TX District Office,Southwest Region
48349,Navarro,TX,Dallas TX District Office,Southwest Region
48351,Newton,TX,Houston TX District Office,Southwest Region
48353,Nolan,TX,Dallas TX District Office,Southwest Region
48357,Ochiltree,TX,Albuquerque NM District Office,Southwest Region
48359,Oldham,TX,Albuquerque NM District Office,Southwest Region
48363,Palo Pinto,TX,Dallas TX District Office,Southwest Region
48365,Panola,TX,Dallas TX District Office,Southwest Region
48103,Crane,TX,Albuquerque NM District Office,Southwest Region
48369,Parmer,TX,Albuquerque NM District Office,Southwest Region
48371,Pecos,TX,Albuquerque NM District Office,Southwest Region
48373,Polk,TX,Houston TX District Office,Southwest Region
48375,Potter,TX,Albuquerque NM District Office,Southwest Region
48379,Rains,TX,Dallas TX District Office,Southwest Region
48381,Randall,TX,Albuquerque NM District Office,Southwest Region
48383,Reagan,TX,Albuquerque NM District Office,Southwest Region
48385,Real,TX,San Antonio TX District Office,Southwest Region
48387,Red River,TX,Dallas TX District Office,Southwest Region
48393,Roberts,TX,Albuquerque NM District Office,Southwest Region
48395,Robertson,TX,Houston TX District Office,Southwest Region
48397,Rockwall,TX,Dallas TX District Office,Southwest Region
48399,Runnels,TX,Dallas TX District Office,Southwest Region
48401,Rusk,TX,Dallas TX District Office,Southwest Region
48403,Sabine,TX,Houston TX District Office,Southwest Region
48405,San Augustine,TX,Houston TX District Office,Southwest Region
48407,San Jacinto,TX,Houston TX District Office,Southwest Region
48411,San Saba,TX,Austin TX District Office,Southwest Region
48413,Schleicher,TX,Austin TX District Office,Southwest Region
48415,Scurry,TX,Albuquerque NM District Office,Southwest Region
48417,Shackelford,TX,Dallas TX District Office,Southwest Region
48419,Shelby,TX,Houston TX District Office,Southwest Region
48421,Sherman,TX,Albuquerque NM District Office,Southwest Region
48423,Smith,TX,Dallas TX District Office,Southwest Region
48425,Somervell,TX,Dallas TX District Office,Southwest Region
48429,Stephens,TX,Dallas TX District Office,Southwest Region
48431,Sterling,TX,Austin TX District Office,Southwest Region
48433,Stonewall,TX,Albuquerque NM District Office,Southwest Region
48435,Sutton,TX,Austin TX District Office,Southwest Region
48437,Swisher,TX,Albuquerque NM District Office,Southwest Region
48439,Tarrant,TX,Dallas TX District Office,Southwest Region
48441,Taylor,TX,Dallas TX District Office,Southwest Region
48443,Terrell,TX,San Antonio TX District Office,Southwest Region
48445,Terry,TX,Albuquerque NM District Office,Southwest Region
48447,Throckmorton,TX,Dallas TX District Office,Southwest Region
48449,Titus,TX,Dallas TX District Office,Southwest Region
48451,Tom Green,TX,Austin TX District Office,Southwest Region
48453,Travis,TX,Austin TX District Office,Southwest Region
48455,Trinity,TX,Houston TX District Office,Southwest Region
48457,Tyler,TX,Houston TX District Office,Southwest Region
48459,Upshur,TX,Dallas TX District Office,Southwest Region
48461,Upton,TX,Albuquerque NM District Office,Southwest Region
48463,Uvalde,TX,San Antonio TX District Office,Southwest Region
48465,Val Verde,TX,San Antonio TX District Office,Southwest Region
48467,Van Zandt,TX,Dallas TX District Office,Southwest Region
48471,Walker,TX,Houston TX District Office,Southwest Region
48473,Waller,TX,Houston TX District Office,Southwest Region
48475,Ward,TX,Albuquerque NM District Office,Southwest Region
48477,Washington,TX,Houston TX District Office,Southwest Region
48481,Wharton,TX,Houston TX District Office,Southwest Region
48483,Wheeler,TX,Albuquerque NM District Office,Southwest Region
48485,Wichita,TX,Dallas TX District Office,Southwest Region
48487,Wilbarger,TX,Dallas TX District Office,Southwest Region
48491,Williamson,TX,Austin TX District Office,Southwest Region
48493,Wilson,TX,San Antonio TX District Office,Southwest Region
48495,Winkler,TX,Albuquerque NM District Office,Southwest Region
48497,Wise,TX,Dallas TX District Office,Southwest Region
48499,Wood,TX,Dallas TX District Office,Southwest Region
48501,Yoakum,TX,Albuquerque NM District Office,Southwest Region
48503,Young,TX,Dallas TX District Office,Southwest Region
48087,Collingsworth,TX,Albuquerque NM District Office,Southwest Region
48085,Collin,TX,Dallas TX District Office,Southwest Region
48083,Coleman,TX,Dallas TX District Office,Southwest Region
48081,Coke,TX,Austin TX District Office,Southwest Region
48079,Cochran,TX,Albuquerque NM District Office,Southwest Region
48077,Clay,TX,Dallas TX District Office,Southwest Region
48075,Childress,TX,Albuquerque NM District Office,Southwest Region
48073,Cherokee,TX,Dallas TX District Office,Southwest Region
48069,Castro,TX,Albuquerque NM District Office,Southwest Region
48067,Cass,TX,Dallas TX District Office,Southwest Region
48065,Carson,TX,Albuquerque NM District Office,Southwest Region
48063,Camp,TX,Dallas TX District Office,Southwest Region
48059,Callahan,TX,Dallas TX District Office,Southwest Region
48055,Caldwell,TX,Austin TX District Office,Southwest Region
48053,Burnet,TX,Austin TX District Office,Southwest Region
48051,Burleson,TX,Houston TX District Office,Southwest Region
48049,Brown,TX,Dallas TX District Office,Southwest Region
48045,Briscoe,TX,Albuquerque NM District Office,Southwest Region
48041,Brazos,TX,Houston TX District Office,Southwest Region
48037,Bowie,TX,Little Rock AR District Office,Southwest Region
48035,Bosque,TX,Austin TX District Office,Southwest Region
48033,Borden,TX,Albuquerque NM District Office,Southwest Region
48031,Blanco,TX,Austin TX District Office,Southwest Region
48029,Bexar,TX,San Antonio TX District Office,Southwest Region
48027,Bell,TX,Austin TX District Office,Southwest Region
48023,Baylor,TX,Dallas TX District Office,Southwest Region
48021,Bastrop,TX,Austin TX District Office,Southwest Region
48019,Bandera,TX,San Antonio TX District Office,Southwest Region
48017,Bailey,TX,Albuquerque NM District Office,Southwest Region
48015,Austin,TX,Houston TX District Office,Southwest Region
48011,Armstrong,TX,Albuquerque NM District Office,Southwest Region
48009,Archer,TX,Dallas TX District Office,Southwest Region
48005,Angelina,TX,Houston TX District Office,Southwest Region
48003,Andrews,TX,Albuquerque NM District Office,Southwest Region
48001,Anderson,TX,Dallas TX District Office,Southwest Region
48089,Colorado,TX,Houston TX District Office,Southwest Region
48245,Jefferson,TX,Houston TX District Office,Southwest Region
48091,Comal,TX,San Antonio TX District Office,Southwest Region
48093,Comanche,TX,Dallas TX District Office,Southwest Region
48095,Concho,TX,Austin TX District Office,Southwest Region
48097,Cooke,TX,Dallas TX District Office,Southwest Region
48099,Coryell,TX,Austin TX District Office,Southwest Region
48101,Cottle,TX,Albuquerque NM District Office,Southwest Region
48367,Parker,TX,Dallas TX District Office,Southwest Region
56015,Goshen,WY,Salt Lake City UT District Office,Southwest Region
56027,Niobrara,WY,Salt Lake City UT District Office,Southwest Region
56041,Uinta,WY,Salt Lake City UT District Office,Southwest Region
48361,Orange,TX,Houston TX District Office,Southwest Region
30053,Lincoln,MT,Salt Lake City UT District Office,Southwest Region
48039,Brazoria,TX,Houston TX District Office,Southwest Region
48071,Chambers,TX,Houston TX District Office,Southwest Region
48167,Galveston,TX,Houston TX District Office,Southwest Region
8085,Montrose,CO,Denver CO District Office,Southwest Region
8113,San Miguel,CO,Denver CO District Office,Southwest Region
8051,Gunnison,CO,Denver CO District Office,Southwest Region
8005,Arapahoe,CO,Denver CO District Office,Southwest Region
8123,Weld,CO,Denver CO District Office,Southwest Region
8039,Elbert,CO,Denver CO District Office,Southwest Region
8093,Park,CO,Denver CO District Office,Southwest Region
8019,Clear Creek,CO,Denver CO District Office,Southwest Region
8001,Adams,CO,Denver CO District Office,Southwest Region
8073,Lincoln,CO,Denver CO District Office,Southwest Region
8049,Grand,CO,Denver CO District Office,Southwest Region
8059,Jefferson,CO,Denver CO District Office,Southwest Region
8053,Hinsdale,CO,Denver CO District Office,Southwest Region
8091,Ouray,CO,Denver CO District Office,Southwest Region
8007,Archuleta,CO,Denver CO District Office,Southwest Region
8029,Delta,CO,Denver CO District Office,Southwest Region
8077,Mesa,CO,Denver CO District Office,Southwest Region
8037,Eagle,CO,Denver CO District Office,Southwest Region
8033,Dolores,CO,Denver CO District Office,Southwest Region
8083,Montezuma,CO,Denver CO District Office,Southwest Region
8107,Routt,CO,Denver CO District Office,Southwest Region
8117,Summit,CO,Denver CO District Office,Southwest Region
8081,Moffat,CO,Denver CO District Office,Southwest Region
8069,Larimer,CO,Denver CO District Office,Southwest Region
8057,Jackson,CO,Denver CO District Office,Southwest Region
8035,Douglas,CO,Denver CO District Office,Southwest Region
8067,La Plata,CO,Denver CO District Office,Southwest Region
8013,Boulder,CO,Denver CO District Office,Southwest Region
8119,Teller,CO,Denver CO District Office,Southwest Region
8027,Custer,CO,Denver CO District Office,Southwest Region
8101,Pueblo,CO,Denver CO District Office,Southwest Region
8055,Huerfano,CO,Denver CO District Office,Southwest Region
8079,Mineral,CO,Denver CO District Office,Southwest Region
8021,Conejos,CO,Denver CO District Office,Southwest Region
8065,Lake,CO,Denver CO District Office,Southwest Region
8109,Saguache,CO,Denver CO District Office,Southwest Region
8043,Fremont,CO,Denver CO District Office,Southwest Region
8003,Alamosa,CO,Denver CO District Office,Southwest Region
8015,Chaffee,CO,Denver CO District Office,Southwest Region
8105,Rio Grande,CO,Denver CO District Office,Southwest Region
8041,El Paso,CO,Denver CO District Office,Southwest Region
8023,Costilla,CO,Denver CO District Office,Southwest Region
8061,Kiowa,CO,Denver CO District Office,Southwest Region
8014,Broomfield,CO,Denver CO District Office,Southwest Region
8071,Las Animas,CO,Denver CO District Office,Southwest Region
8045,Garfield,CO,Denver CO District Office,Southwest Region
8047,Gilpin,CO,Denver CO District Office,Southwest Region
8103,Rio Blanco,CO,Denver CO District Office,Southwest Region
8097,Pitkin,CO,Denver CO District Office,Southwest Region
16043,Fremont,ID,Portland District Office,Western Region
30097,Sweet Grass,MT,Salt Lake City UT District Office,Southwest Region
30095,Stillwater,MT,Salt Lake City UT District Office,Southwest Region
30077,Powell,MT,Salt Lake City UT District Office,Southwest Region
30099,Teton,MT,Salt Lake City UT District Office,Southwest Region
30067,Park,MT,Salt Lake City UT District Office,Southwest Region
30031,Gallatin,MT,Salt Lake City UT District Office,Southwest Region
30063,Missoula,MT,Salt Lake City UT District Office,Southwest Region
30039,Granite,MT,Salt Lake City UT District Office,Southwest Region
30037,Golden Valley,MT,Salt Lake City UT District Office,Southwest Region
30107,Wheatland,MT,Salt Lake City UT District Office,Southwest Region
30009,Carbon,MT,Salt Lake City UT District Office,Southwest Region
30047,Lake,MT,Salt Lake City UT District Office,Southwest Region
30089,Sanders,MT,Salt Lake City UT District Office,Southwest Region
30029,Flathead,MT,Salt Lake City UT District Office,Southwest Region
30035,Glacier,MT,Salt Lake City UT District Office,Southwest Region
30073,Pondera,MT,Salt Lake City UT District Office,Southwest Region
30049,Lewis and Clark,MT,Salt Lake City UT District Office,Southwest Region
30081,Ravalli,MT,Salt Lake City UT District Office,Southwest Region
30071,Phillips,MT,Salt Lake City UT District Office,Southwest Region
30003,Big Horn,MT,Salt Lake City UT District Office,Southwest Region
30087,Rosebud,MT,Salt Lake City UT District Office,Southwest Region
30085,Roosevelt,MT,Salt Lake City UT District Office,Southwest Region
30105,Valley,MT,Salt Lake City UT District Office,Southwest Region
35043,Sandoval,NM,Albuquerque NM District Office,Southwest Region
35049,Santa Fe,NM,Albuquerque NM District Office,Southwest Region
35039,Rio Arriba,NM,Albuquerque NM District Office,Southwest Region
35053,Socorro,NM,Albuquerque NM District Office,Southwest Region
35057,Torrance,NM,Albuquerque NM District Office,Southwest Region
35061,Valencia,NM,Albuquerque NM District Office,Southwest Region
35001,Bernalillo,NM,Albuquerque NM District Office,Southwest Region
35006,Cibola,NM,Albuquerque NM District Office,Southwest Region
35059,Union,NM,Albuquerque NM District Office,Southwest Region
35045,San Juan,NM,Albuquerque NM District Office,Southwest Region
35027,Lincoln,NM,Albuquerque NM District Office,Southwest Region
35003,Catron,NM,Albuquerque NM District Office,Southwest Region
35051,Sierra,NM,Albuquerque NM District Office,Southwest Region
48389,Reeves,TX,Albuquerque NM District Office,Southwest Region
48109,Culberson,TX,Albuquerque NM District Office,Southwest Region
48043,Brewster,TX,San Antonio TX District Office,Southwest Region
48243,Jeff Davis,TX,Albuquerque NM District Office,Southwest Region
48377,Presidio,TX,Albuquerque NM District Office,Southwest Region
49047,Uintah,UT,Salt Lake City UT District Office,Southwest Region
56013,Fremont,WY,Salt Lake City UT District Office,Southwest Region
56037,Sweetwater,WY,Salt Lake City UT District Office,Southwest Region
56025,Natrona,WY,Salt Lake City UT District Office,Southwest Region
56023,Lincoln,WY,Salt Lake City UT District Office,Southwest Region
56039,Teton,WY,Salt Lake City UT District Office,Southwest Region
56035,Sublette,WY,Salt Lake City UT District Office,Southwest Region
56029,Park,WY,Salt Lake City UT District Office,Southwest Region
56017,Hot Springs,WY,Salt Lake City UT District Office,Southwest Region
56043,Washakie,WY,Salt Lake City UT District Office,Southwest Region
56019,Johnson,WY,Salt Lake City UT District Office,Southwest Region
56003,Big Horn,WY,Salt Lake City UT District Office,Southwest Region
56045,Weston,WY,Salt Lake City UT District Office,Southwest Region
56011,Crook,WY,Salt Lake City UT District Office,Southwest Region
56007,Carbon,WY,Salt Lake City UT District Office,Southwest Region
56001,Albany,WY,Salt Lake City UT District Office,Southwest Region
56009,Converse,WY,Salt Lake City UT District Office,Southwest Region
56005,Campbell,WY,Salt Lake City UT District Office,Southwest Region
56021,Laramie,WY,Salt Lake City UT District Office,Southwest Region
56033,Sheridan,WY,Salt Lake City UT District Office,Southwest Region
35031,McKinley,NM,Albuquerque NM District Office,Southwest Region
35055,Taos,NM,Albuquerque NM District Office,Southwest Region
56031,Platte,WY,Salt Lake City UT District Office,Southwest Region
48163,Frio,TX,San Antonio TX District Office,Southwest Region
48175,Goliad,TX,McAllen District Office,Southwest Region
48255,Karnes,TX,San Antonio TX District Office,Southwest Region
48297,Live Oak,TX,San Antonio TX District Office,Southwest Region
48323,Maverick,TX,San Antonio TX District Office,Southwest Region
48507,Zavala,TX,San Antonio TX District Office,Southwest Region
48013,Atascosa,TX,San Antonio TX District Office,Southwest Region
48469,Victoria,TX,McAllen District Office,Southwest Region
48007,Aransas,TX,McAllen District Office,Southwest Region
48409,San Patricio,TX,McAllen District Office,Southwest Region
48391,Refugio,TX,McAllen District Office,Southwest Region
48201,Harris,TX,Houston TX District Office,Southwest Region
48201,Harris,TX,Houston TX District Office,Southwest Region
48141,El Paso,TX,Albuquerque NM District Office,Southwest Region
48229,Hudspeth,TX,Albuquerque NM District Office,Southwest Region
6031,Kings,CA,Sacramento District Office,Western Region
6099,Stanislaus,CA,Sacramento District Office,Western Region
6113,Yolo,CA,Sacramento District Office,Western Region
16001,Ada,ID,Portland District Office,Western Region
16007,Bear Lake,ID,Portland District Office,Western Region
16017,Bonner,ID,Seattle District Office,Western Region
16021,Boundary,ID,Seattle District Office,Western Region
16027,Canyon,ID,Portland District Office,Western Region
16029,Caribou,ID,Portland District Office,Western Region
16033,Clark,ID,Portland District Office,Western Region
16047,Gooding,ID,Portland District Office,Western Region
16053,Jerome,ID,Portland District Office,Western Region
16061,Lewis,ID,Seattle District Office,Western Region
16067,Minidoka,ID,Portland District Office,Western Region
16071,Oneida,ID,Portland District Office,Western Region
16075,Payette,ID,Portland District Office,Western Region
16079,Shoshone,ID,Seattle District Office,Western Region
16081,Teton,ID,Portland District Office,Western Region
35009,Curry,NM,Albuquerque NM District Office,Southwest Region
35011,De Baca,NM,Albuquerque NM District Office,Southwest Region
35019,Guadalupe,NM,Albuquerque NM District Office,Southwest Region
35021,Harding,NM,Albuquerque NM District Office,Southwest Region
35029,Luna,NM,Albuquerque NM District Office,Southwest Region
35037,Quay,NM,Albuquerque NM District Office,Southwest Region
35041,Roosevelt,NM,Albuquerque NM District Office,Southwest Region
32001,Churchill,NV,Las Vegas District Office,Western Region
32009,Esmeralda,NV,Las Vegas District Office,Western Region
32013,Humboldt,NV,Las Vegas District Office,Western Region
32021,Mineral,NV,Las Vegas District Office,Western Region
32029,Storey,NV,Las Vegas District Office,Western Region
32027,Pershing,NV,Las Vegas District Office,Western Region
41025,Harney,OR,Portland District Office,Western Region
41001,Baker,OR,Portland District Office,Western Region
49043,Summit,UT,Salt Lake City UT District Office,Southwest Region
49033,Rich,UT,Salt Lake City UT District Office,Southwest Region
49031,Piute,UT,Salt Lake City UT District Office,Southwest Region
53039,Klickitat,WA,Portland District Office,Western Region
53019,Ferry,WA,Seattle District Office,Western Region
53021,Franklin,WA,Seattle District Office,Western Region
53051,Pend Oreille,WA,Seattle District Office,Western Region
53065,Stevens,WA,Seattle District Office,Western Region
53075,Whitman,WA,Seattle District Office,Western Region
6051,Mono,CA,Sacramento District Office,Western Region
16063,Lincoln,ID,Portland District Office,Western Region
16051,Jefferson,ID,Portland District Office,Western Region
16085,Valley,ID,Portland District Office,Western Region
16015,Boise,ID,Portland District Office,Western Region
4003,Cochise,AZ,Phoenix District Office,Western Region
4023,Santa Cruz,AZ,Phoenix District Office,Western Region
4009,Graham,AZ,Phoenix District Office,Western Region
41017,Deschutes,OR,Portland District Office,Western Region
41031,Jefferson,OR,Portland District Office,Western Region
4007,Gila,AZ,Phoenix District Office,Western Region
4013,Maricopa,AZ,Phoenix District Office,Western Region
4012,La Paz,AZ,Phoenix District Office,Western Region
4019,Pima,AZ,Phoenix District Office,Western Region
4021,Pinal,AZ,Phoenix District Office,Western Region
4027,Yuma,AZ,Phoenix District Office,Western Region
4015,Mohave,AZ,Phoenix District Office,Western Region
4025,Yavapai,AZ,Phoenix District Office,Western Region
4005,Coconino,AZ,Phoenix District Office,Western Region
4017,Navajo,AZ,Phoenix District Office,Western Region
4001,Apache,AZ,Phoenix District Office,Western Region
6053,Monterey,CA,San Jose District Office,Western Region
6041,Marin,CA,San Jose District Office,Western Region
6023,Humboldt,CA,San Jose District Office,Western Region
6091,Sierra,CA,Sacramento District Office,Western Region
6073,San Diego,CA,San Diego District Office,Western Region
6065,Riverside,CA,West Covina District Office,Western Region
6025,Imperial,CA,San Diego District Office,Western Region
6019,Fresno,CA,Sacramento District Office,Western Region
6037,Los Angeles,CA,Los Angeles District Office,Western Region
6111,Ventura,CA,Los Angeles District Office,Western Region
6029,Kern,CA,Sacramento District Office,Western Region
6069,San Benito,CA,San Jose District Office,Western Region
6047,Merced,CA,Sacramento District Office,Western Region
6109,Tuolumne,CA,Sacramento District Office,Western Region
6043,Mariposa,CA,Sacramento District Office,Western Region
6039,Madera,CA,Sacramento District Office,Western Region
6107,Tulare,CA,Sacramento District Office,Western Region
6057,Nevada,CA,Sacramento District Office,Western Region
6003,Alpine,CA,Sacramento District Office,Western Region
6011,Colusa,CA,Sacramento District Office,Western Region
6063,Plumas,CA,Sacramento District Office,Western Region
6077,San Joaquin,CA,Sacramento District Office,Western Region
6101,Sutter,CA,Sacramento District Office,Western Region
6035,Lassen,CA,Sacramento District Office,Western Region
6093,Siskiyou,CA,Sacramento District Office,Western Region
6033,Lake,CA,Sacramento District Office,Western Region
6105,Trinity,CA,Sacramento District Office,Western Region
6049,Modoc,CA,Sacramento District Office,Western Region
6085,Santa Clara,CA,San Jose District Office,Western Region
6001,Alameda,CA,San Jose District Office,Western Region
6055,Napa,CA,San Jose District Office,Western Region
6017,El Dorado,CA,Sacramento District Office,Western Region
6061,Placer,CA,Sacramento District Office,Western Region
6115,Yuba,CA,Sacramento District Office,Western Region
6005,Amador,CA,Sacramento District Office,Western Region
6009,Calaveras,CA,Sacramento District Office,Western Region
6089,Shasta,CA,Sacramento District Office,Western Region
6021,Glenn,CA,Sacramento District Office,Western Region
6103,Tehama,CA,Sacramento District Office,Western Region
6007,Butte,CA,Sacramento District Office,Western Region
6027,Inyo,CA,Sacramento District Office,Western Region
